strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.1863147878940197,-1.3825632312722136,-0.9900663445158258,0.10012859671207053,-11.847911853847135,2.2061989219741675e-32,0.3053444522741809,0.25093452479444417,0.37155203976413465,0.6946555477258192,0.6284479602358654,0.7490654752055559
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.1684170087660177,-1.3488512458611368,-0.9879827716708988,0.09205997585586331,-12.691910875529532,6.556631638367386e-37,0.31085863848634426,0.25953823508518553,0.37232700257003293,0.6891413615136557,0.6276729974299671,0.7404617649148144
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.8744023635925541,-1.0295731061030609,-0.7192316210820472,0.07917020094985108,-11.044589417506067,2.3282958610309894e-28,0.4171112260583351,0.3571593971965971,0.48712640985929284,0.5828887739416648,0.5128735901407071,0.6428406028034028
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.0123004954837898,-1.1974444985060022,-0.8271564924615773,0.09446296181083161,-10.716374715319525,8.528076963648886e-27,0.3633820584895948,0.3019648984966666,0.43729096027230124,0.6366179415104052,0.5627090397276988,0.6980351015033335
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3880778271687464,-1.6254760327768094,-1.1506796215606834,0.12112375915099965,-11.459996262486296,2.0952384019495484e-30,0.24955453084541976,0.19681796109992275,0.316421649312076,0.7504454691545802,0.683578350687924,0.8031820389000772
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.534953707642843,-1.8081258889219798,-1.2617815263637062,0.13937612294607662,-11.013032040191725,3.3068401225257403e-28,0.21546566535241163,0.16396113041365917,0.28314913924190566,0.7845343346475884,0.7168508607580943,0.8360388695863408
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.2418336062343636,-1.4369718984913142,-1.0466953139774129,0.09956218267079221,-12.472944776035638,1.0487738206959836e-35,0.28885408740676555,0.2376462873254315,0.35109609643233186,0.7111459125932345,0.6489039035676681,0.7623537126745685
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.2362102702620206,-1.4135277840413294,-1.0588927564827118,0.09046978167862618,-13.664344572571018,1.657897957628656e-42,0.29048298661859884,0.24328351580376717,0.34683963373384646,0.7095170133814012,0.6531603662661536,0.7567164841962328
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.970719155679738,-1.1180548319992156,-0.8233834793602604,0.07517264474329258,-12.913196801770797,3.7922402660602e-38,0.37881051638796953,0.32691508130819835,0.4389439812684516,0.6211894836120304,0.5610560187315484,0.6730849186918016
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.1606920860530723,-1.3397183007056566,-0.981665871400488,0.09134158385803015,-12.70715962027882,5.395896438231237e-37,0.3132692965289607,0.2619194407106826,0.37468639930456016,0.6867307034710393,0.6253136006954398,0.7380805592893174
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.5907126602813748,-1.8215893549409494,-1.3598359656218002,0.11779639650559937,-13.503916142339392,1.4827990889705345e-41,0.2037803338234225,0.16176843904020297,0.25670288159772187,0.7962196661765775,0.7432971184022781,0.838231560959797
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.8410714484001076,-2.102787673505734,-1.5793552232944814,0.1335311399444125,-13.787581302507599,3.0274093901355382e-43,0.15864735255859524,0.12211553508252425,0.20610794897506127,0.8413526474414048,0.7938920510249388,0.8778844649174757
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.904722882087823,-1.1783875737607126,-0.6310581904149336,0.1396274083766445,-6.479550774496479,9.199610568226035e-11,0.40465400644030464,0.3077746025666276,0.5320285155521963,0.5953459935596954,0.4679714844478037,0.6922253974333724
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.9200331929093871,-1.1607573056686564,-0.6793090801501177,0.12282068173602707,-7.490865381180449,6.842096783465688e-14,0.39850581329763,0.31324886589211315,0.5069671450516939,0.60149418670237,0.49303285494830607,0.6867511341078869
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.6592927047676428,-0.8104514190334751,-0.5081339905018105,0.07712321014985632,-8.548564089676589,1.2462925302914824e-17,0.5172170302886241,0.4446572941442315,0.6016171553767683,0.4827829697113759,0.3983828446232317,0.5553427058557685
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.7976424539932153,-0.984180399007732,-0.6111045089786986,0.09517416977347762,-8.380871153293695,5.2537387912234736e-17,0.45038952749456684,0.3737454235599976,0.5427510644667878,0.5496104725054332,0.4572489355332122,0.6262545764400024
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.1115802449283714,-1.4245867958001015,-0.7985736940566412,0.159700154360328,-6.96042060435544,3.3925831680218327e-12,0.32903858846472833,0.24060786285021143,0.4499703019525229,0.6709614115352717,0.550029698047477,0.7593921371497886
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.4387943644545482,-1.7181981372653659,-1.1593905916437306,0.14255556480359788,-10.092867061603725,5.9408508438300376e-24,0.23721357947292426,0.17938909139298648,0.31367728020365754,0.7627864205270758,0.6863227197963424,0.8206109086070135
